forecaster,dataset,configuration,coverage,horizon_hours,window,window_order,strategy,selected_policy,loss
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-07,4,Global-CQR,rolling_global_norm,0.0817074300307205
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-07,4,Segment-CQR,rolling_group_norm,0.0763692806498042
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-07,4,User-CQR,rolling_user_norm,0.0705616516470035
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-07,4,Ex-post best fixed,rolling_user_norm,0.0705616516470035
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-07,4,Month-wise oracle,rolling_user_norm,0.0705616516470035
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-08,5,CSGR,rolling_user_norm,0.0589206765785622
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-08,5,Mean-fold minimum,rolling_user_norm,0.0589206765785622
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-08,5,Latest-fold minimum,rolling_user_norm,0.0589206765785622
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-08,5,Previous-window winner,rolling_user_norm,0.0589206765785622
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-08,5,Follow-the-leader,rolling_user_norm,0.0589206765785622
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-08,5,Global-CQR,rolling_global_norm,0.0774578254901869
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-08,5,Segment-CQR,rolling_group_norm,0.0677063173235778
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-08,5,User-CQR,rolling_user_norm,0.0589206765785622
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-08,5,Ex-post best fixed,rolling_user_norm,0.0589206765785622
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-08,5,Month-wise oracle,rolling_user_norm,0.0589206765785622
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-09,6,CSGR,rolling_user_norm,0.0824835069124989
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-09,6,Mean-fold minimum,rolling_user_norm,0.0824835069124989
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-09,6,Latest-fold minimum,rolling_user_norm,0.0824835069124989
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-09,6,Previous-window winner,rolling_user_norm,0.0824835069124989
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-09,6,Follow-the-leader,rolling_user_norm,0.0824835069124989
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-09,6,Global-CQR,rolling_global_norm,0.0794615398377426
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-09,6,Segment-CQR,rolling_group_norm,0.0800792446358382
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-09,6,User-CQR,rolling_user_norm,0.0824835069124989
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-09,6,Ex-post best fixed,rolling_user_norm,0.0824835069124989
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-09,6,Month-wise oracle,rolling_global_norm,0.0794615398377426
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-10,7,CSGR,rolling_global_norm,0.0841643901051951
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-10,7,Mean-fold minimum,rolling_global_norm,0.0841643901051951
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-10,7,Latest-fold minimum,rolling_user_norm,0.0824582316759025
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-10,7,Previous-window winner,rolling_global_norm,0.0841643901051951
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-10,7,Follow-the-leader,rolling_user_norm,0.0824582316759025
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-10,7,Global-CQR,rolling_global_norm,0.0841643901051951
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-10,7,Segment-CQR,rolling_group_norm,0.0822130972730635
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-10,7,User-CQR,rolling_user_norm,0.0824582316759025
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-10,7,Ex-post best fixed,rolling_user_norm,0.0824582316759025
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-10,7,Month-wise oracle,rolling_group_norm,0.0822130972730635
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-11,8,CSGR,rolling_user_norm,0.1048675584371268
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-11,8,Mean-fold minimum,rolling_user_norm,0.1048675584371268
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-11,8,Latest-fold minimum,rolling_user_norm,0.1048675584371268
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-11,8,Previous-window winner,rolling_group_norm,0.101119675307904
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-11,8,Follow-the-leader,rolling_user_norm,0.1048675584371268
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-11,8,Global-CQR,rolling_global_norm,0.0899640828351058
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-11,8,Segment-CQR,rolling_group_norm,0.101119675307904
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-11,8,User-CQR,rolling_user_norm,0.1048675584371268
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-11,8,Ex-post best fixed,rolling_user_norm,0.1048675584371268
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-11,8,Month-wise oracle,rolling_global_norm,0.0899640828351058
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-12,9,CSGR,rolling_global_norm,0.0813621503124943
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-12,9,Mean-fold minimum,rolling_global_norm,0.0813621503124943
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-12,9,Latest-fold minimum,rolling_user_norm,0.0787583529306533
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-12,9,Previous-window winner,rolling_global_norm,0.0813621503124943
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-12,9,Follow-the-leader,rolling_user_norm,0.0787583529306533
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-12,9,Global-CQR,rolling_global_norm,0.0813621503124943
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-12,9,Segment-CQR,rolling_group_norm,0.0823704142526082
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-12,9,User-CQR,rolling_user_norm,0.0787583529306533
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-12,9,Ex-post best fixed,rolling_user_norm,0.0787583529306533
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2013-12,9,Month-wise oracle,rolling_user_norm,0.0787583529306533
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2014-01,10,CSGR,rolling_user_norm,0.0692655793190931
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2014-01,10,Mean-fold minimum,rolling_user_norm,0.0692655793190931
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2014-01,10,Latest-fold minimum,rolling_user_norm,0.0692655793190931
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2014-01,10,Previous-window winner,rolling_user_norm,0.0692655793190931
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2014-01,10,Follow-the-leader,rolling_user_norm,0.0692655793190931
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2014-01,10,Global-CQR,rolling_global_norm,0.0817452057308501
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2014-01,10,Segment-CQR,rolling_group_norm,0.0782102467145938
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2014-01,10,User-CQR,rolling_user_norm,0.0692655793190931
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2014-01,10,Ex-post best fixed,rolling_user_norm,0.0692655793190931
Persistence,London,persistence_qi__c90__h1,0.9,1.0,2014-01,10,Month-wise oracle,rolling_user_norm,0.0692655793190931
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-03,0,CSGR,rolling_user_norm,0.0929440794598112
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-03,0,Mean-fold minimum,rolling_user_norm,0.0929440794598112
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-03,0,Latest-fold minimum,rolling_user_norm,0.0929440794598112
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-03,0,Previous-window winner,rolling_global_norm,0.112747365600542
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-03,0,Follow-the-leader,rolling_global_norm,0.112747365600542
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-03,0,Global-CQR,rolling_global_norm,0.112747365600542
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-03,0,Segment-CQR,rolling_group_norm,0.1006262249616873
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-03,0,User-CQR,rolling_user_norm,0.0929440794598112
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-03,0,Ex-post best fixed,rolling_user_norm,0.0929440794598112
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-03,0,Month-wise oracle,rolling_user_norm,0.0929440794598112
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-04,1,CSGR,rolling_user_norm,0.1043051587559536
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-04,1,Mean-fold minimum,rolling_user_norm,0.1043051587559536
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-04,1,Latest-fold minimum,rolling_user_norm,0.1043051587559536
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-04,1,Previous-window winner,rolling_user_norm,0.1043051587559536
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-04,1,Follow-the-leader,rolling_user_norm,0.1043051587559536
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-04,1,Global-CQR,rolling_global_norm,0.1033629704432346
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-04,1,Segment-CQR,rolling_group_norm,0.1065904631957633
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-04,1,User-CQR,rolling_user_norm,0.1043051587559536
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-04,1,Ex-post best fixed,rolling_user_norm,0.1043051587559536
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-04,1,Month-wise oracle,rolling_global_norm,0.1033629704432346
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-05,2,CSGR,rolling_global_norm,0.1079210496424539
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-05,2,Mean-fold minimum,rolling_global_norm,0.1079210496424539
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-05,2,Latest-fold minimum,rolling_global_norm,0.1079210496424539
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-05,2,Previous-window winner,rolling_global_norm,0.1079210496424539
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-05,2,Follow-the-leader,rolling_user_norm,0.1104107435188635
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-05,2,Global-CQR,rolling_global_norm,0.1079210496424539
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-05,2,Segment-CQR,rolling_group_norm,0.1137925107059666
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-05,2,User-CQR,rolling_user_norm,0.1104107435188635
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-05,2,Ex-post best fixed,rolling_user_norm,0.1104107435188635
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-05,2,Month-wise oracle,rolling_global_norm,0.1079210496424539
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-06,3,CSGR,rolling_user_norm,0.0953128700022107
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-06,3,Mean-fold minimum,rolling_user_norm,0.0953128700022107
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-06,3,Latest-fold minimum,rolling_user_norm,0.0953128700022107
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-06,3,Previous-window winner,rolling_global_norm,0.1044108934559821
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-06,3,Follow-the-leader,rolling_user_norm,0.0953128700022107
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-06,3,Global-CQR,rolling_global_norm,0.1044108934559821
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-06,3,Segment-CQR,rolling_group_norm,0.1022280814015672
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-06,3,User-CQR,rolling_user_norm,0.0953128700022107
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-06,3,Ex-post best fixed,rolling_user_norm,0.0953128700022107
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-06,3,Month-wise oracle,rolling_user_norm,0.0953128700022107
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-07,4,CSGR,rolling_user_norm,0.0885275446955065
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-07,4,Mean-fold minimum,rolling_user_norm,0.0885275446955065
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-07,4,Latest-fold minimum,rolling_user_norm,0.0885275446955065
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-07,4,Previous-window winner,rolling_user_norm,0.0885275446955065
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-07,4,Follow-the-leader,rolling_user_norm,0.0885275446955065
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-07,4,Global-CQR,rolling_global_norm,0.1069972611451189
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-07,4,Segment-CQR,rolling_group_norm,0.0961112674649578
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-07,4,User-CQR,rolling_user_norm,0.0885275446955065
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-07,4,Ex-post best fixed,rolling_user_norm,0.0885275446955065
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-07,4,Month-wise oracle,rolling_user_norm,0.0885275446955065
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-08,5,CSGR,rolling_user_norm,0.0716527360732786
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-08,5,Mean-fold minimum,rolling_user_norm,0.0716527360732786
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-08,5,Latest-fold minimum,rolling_user_norm,0.0716527360732786
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-08,5,Previous-window winner,rolling_user_norm,0.0716527360732786
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-08,5,Follow-the-leader,rolling_user_norm,0.0716527360732786
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-08,5,Global-CQR,rolling_global_norm,0.101708572657356
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-08,5,Segment-CQR,rolling_group_norm,0.0832264919202997
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-08,5,User-CQR,rolling_user_norm,0.0716527360732786
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-08,5,Ex-post best fixed,rolling_user_norm,0.0716527360732786
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-08,5,Month-wise oracle,rolling_user_norm,0.0716527360732786
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-09,6,CSGR,rolling_user_norm,0.117368961904817
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-09,6,Mean-fold minimum,rolling_user_norm,0.117368961904817
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-09,6,Latest-fold minimum,rolling_user_norm,0.117368961904817
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-09,6,Previous-window winner,rolling_user_norm,0.117368961904817
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-09,6,Follow-the-leader,rolling_user_norm,0.117368961904817
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-09,6,Global-CQR,rolling_global_norm,0.1097009182761195
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-09,6,Segment-CQR,rolling_group_norm,0.1126445582417257
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-09,6,User-CQR,rolling_user_norm,0.117368961904817
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-09,6,Ex-post best fixed,rolling_user_norm,0.117368961904817
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-09,6,Month-wise oracle,rolling_global_norm,0.1097009182761195
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-10,7,CSGR,rolling_global_norm,0.114267541966496
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-10,7,Mean-fold minimum,rolling_global_norm,0.114267541966496
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-10,7,Latest-fold minimum,rolling_user_norm,0.1169141004168819
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-10,7,Previous-window winner,rolling_global_norm,0.114267541966496
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-10,7,Follow-the-leader,rolling_user_norm,0.1169141004168819
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-10,7,Global-CQR,rolling_global_norm,0.114267541966496
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-10,7,Segment-CQR,rolling_group_norm,0.1136025940327469
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-10,7,User-CQR,rolling_user_norm,0.1169141004168819
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-10,7,Ex-post best fixed,rolling_user_norm,0.1169141004168819
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-10,7,Month-wise oracle,rolling_group_norm,0.1136025940327469
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-11,8,CSGR,rolling_global_norm,0.1304621811564301
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-11,8,Mean-fold minimum,rolling_user_norm,0.1730707425390481
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-11,8,Latest-fold minimum,rolling_user_norm,0.1730707425390481
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-11,8,Previous-window winner,rolling_group_norm,0.1620080100494089
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-11,8,Follow-the-leader,rolling_user_norm,0.1730707425390481
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-11,8,Global-CQR,rolling_global_norm,0.1304621811564301
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-11,8,Segment-CQR,rolling_group_norm,0.1620080100494089
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-11,8,User-CQR,rolling_user_norm,0.1730707425390481
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-11,8,Ex-post best fixed,rolling_user_norm,0.1730707425390481
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-11,8,Month-wise oracle,rolling_global_norm,0.1304621811564301
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-12,9,CSGR,rolling_global_norm,0.1163650807597304
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-12,9,Mean-fold minimum,rolling_global_norm,0.1163650807597304
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-12,9,Latest-fold minimum,rolling_global_norm,0.1163650807597304
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-12,9,Previous-window winner,rolling_global_norm,0.1163650807597304
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-12,9,Follow-the-leader,rolling_user_norm,0.1227571006187618
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-12,9,Global-CQR,rolling_global_norm,0.1163650807597304
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-12,9,Segment-CQR,rolling_group_norm,0.122218619866552
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-12,9,User-CQR,rolling_user_norm,0.1227571006187618
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-12,9,Ex-post best fixed,rolling_user_norm,0.1227571006187618
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2013-12,9,Month-wise oracle,rolling_global_norm,0.1163650807597304
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2014-01,10,CSGR,rolling_user_norm,0.0943258684282764
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2014-01,10,Mean-fold minimum,rolling_user_norm,0.0943258684282764
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2014-01,10,Latest-fold minimum,rolling_user_norm,0.0943258684282764
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2014-01,10,Previous-window winner,rolling_global_norm,0.1116943610664856
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2014-01,10,Follow-the-leader,rolling_user_norm,0.0943258684282764
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2014-01,10,Global-CQR,rolling_global_norm,0.1116943610664856
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2014-01,10,Segment-CQR,rolling_group_norm,0.1077008445460238
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2014-01,10,User-CQR,rolling_user_norm,0.0943258684282764
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2014-01,10,Ex-post best fixed,rolling_user_norm,0.0943258684282764
Persistence,London,persistence_qi__c90__h6,0.9,6.0,2014-01,10,Month-wise oracle,rolling_user_norm,0.0943258684282764
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-01,0,CSGR,rolling_group_norm,0.0486296107622711
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-01,0,Mean-fold minimum,rolling_group_norm,0.0486296107622711
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-01,0,Latest-fold minimum,rolling_group_norm,0.0486296107622711
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-01,0,Previous-window winner,rolling_global_norm,0.0855029851643111
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-01,0,Follow-the-leader,rolling_global_norm,0.0855029851643111
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-01,0,Global-CQR,rolling_global_norm,0.0855029851643111
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-01,0,Segment-CQR,rolling_group_norm,0.0486296107622711
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-01,0,User-CQR,rolling_user_norm,0.0504399787913508
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-01,0,Ex-post best fixed,rolling_user_norm,0.0504399787913508
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-01,0,Month-wise oracle,rolling_group_norm,0.0486296107622711
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-02,1,CSGR,rolling_user_norm,0.045662125905545
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-02,1,Mean-fold minimum,rolling_user_norm,0.045662125905545
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-02,1,Latest-fold minimum,rolling_group_norm,0.0464892199103067
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-02,1,Previous-window winner,rolling_group_norm,0.0464892199103067
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-02,1,Follow-the-leader,rolling_group_norm,0.0464892199103067
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-02,1,Global-CQR,rolling_global_norm,0.0884506057773653
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-02,1,Segment-CQR,rolling_group_norm,0.0464892199103067
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-02,1,User-CQR,rolling_user_norm,0.045662125905545
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-02,1,Ex-post best fixed,rolling_user_norm,0.045662125905545
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-02,1,Month-wise oracle,rolling_user_norm,0.045662125905545
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-03,2,CSGR,rolling_group_norm,0.0477956847168354
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-03,2,Mean-fold minimum,rolling_group_norm,0.0477956847168354
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-03,2,Latest-fold minimum,rolling_user_norm,0.0577463955762899
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-03,2,Previous-window winner,rolling_user_norm,0.0577463955762899
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-03,2,Follow-the-leader,rolling_group_norm,0.0477956847168354
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-03,2,Global-CQR,rolling_global_norm,0.0751880986086621
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-03,2,Segment-CQR,rolling_group_norm,0.0477956847168354
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-03,2,User-CQR,rolling_user_norm,0.0577463955762899
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-03,2,Ex-post best fixed,rolling_user_norm,0.0577463955762899
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-03,2,Month-wise oracle,rolling_group_norm,0.0477956847168354
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-04,3,CSGR,rolling_group_norm,0.049122105573569
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-04,3,Mean-fold minimum,rolling_group_norm,0.049122105573569
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-04,3,Latest-fold minimum,rolling_user_norm,0.0566786562721143
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-04,3,Previous-window winner,rolling_group_norm,0.049122105573569
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-04,3,Follow-the-leader,rolling_group_norm,0.049122105573569
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-04,3,Global-CQR,rolling_global_norm,0.0794364028459262
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-04,3,Segment-CQR,rolling_group_norm,0.049122105573569
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-04,3,User-CQR,rolling_user_norm,0.0566786562721143
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-04,3,Ex-post best fixed,rolling_user_norm,0.0566786562721143
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-04,3,Month-wise oracle,rolling_group_norm,0.049122105573569
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-05,4,CSGR,rolling_user_norm,0.0466287407147024
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-05,4,Mean-fold minimum,rolling_user_norm,0.0466287407147024
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-05,4,Latest-fold minimum,rolling_user_norm,0.0466287407147024
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-05,4,Previous-window winner,rolling_group_norm,0.0504834883386334
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-05,4,Follow-the-leader,rolling_group_norm,0.0504834883386334
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-05,4,Global-CQR,rolling_global_norm,0.0831335150572822
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-05,4,Segment-CQR,rolling_group_norm,0.0504834883386334
Persistence,UCI Electricity,persistence_qi__c80__h1,0.8,1.0,2014-05,4,User-CQR,rolling_user_norm,0.0466287407147024
