dataset,configuration,window,coverage,horizon_hours,method,half_life_days,n,picp,mpiw,winkler_interval_score,macro_user_abs_coverage_gap,user_coverage_std,max_abs_cluster_coverage_gap,mean_calibration_age_days,effective_weight_sum,erw_global_correction,picp_abs_gap,l05
UCI Electricity,persistence_qi__c80__h6,2014-06,0.8,6.0,erw_global_norm,14.0,982080,0.7687907298794395,870.6816065683089,1407.7022309248566,0.1036371782339524,0.1423074434867316,0.1593235596707819,16.46960602013169,619708.5212578416,-0.1029332681318089,0.031209270120560517,0.13148036895236714
UCI Electricity,persistence_qi__c80__h6,2014-06,0.8,6.0,erw_group_norm,14.0,982080,0.7654630987292278,857.6387252385256,1415.2082425517008,0.1040872434017595,0.132678760942756,0.0723391812865497,16.46960602013169,619708.5212578416,-0.1029332681318089,0.03453690127077225,0.0882132123441546
UCI Electricity,persistence_qi__c80__h6,2014-06,0.8,6.0,erw_user_norm,14.0,982080,0.7680575920495275,888.1118888925217,1354.137025091337,0.0661168132942326,0.0795416768141759,0.0775365497076023,16.46960602013169,619708.5212578416,-0.1029332681318089,0.03194240795047254,0.07182668150091745
UCI Electricity,persistence_qi__c80__h6,2014-07,0.8,6.0,rolling_global_norm,,1014816,0.7485918629584082,899.9292481162439,1765.62964198893,0.1189179122126573,0.148405618343599,0.168839605734767,16.46960602013169,619708.5212578416,-0.0355131238364654,0.05140813704159186,0.14387875897371216
UCI Electricity,persistence_qi__c80__h6,2014-07,0.8,6.0,rolling_group_norm,,1014816,0.7462820846340618,910.7035416922472,1748.694921715174,0.1179664096742661,0.140982244573739,0.0851054046406338,16.46960602013169,619708.5212578416,-0.0355131238364654,0.053717915365938285,0.10153590715744995
UCI Electricity,persistence_qi__c80__h6,2014-07,0.8,6.0,rolling_user_norm,,1014816,0.7437831094503832,992.6580394937948,1615.0986081355848,0.0810107448049695,0.0882638565405211,0.0942947085455574,16.46960602013169,619708.5212578416,-0.0355131238364654,0.05621689054961687,0.08765272667526344
UCI Electricity,persistence_qi__c80__h6,2014-07,0.8,6.0,erw_global_norm,14.0,1014816,0.7567243717087629,912.8580235545973,1752.6294480198635,0.1158637624948759,0.1461083707028388,0.1605510752688173,16.46960602013169,619708.5212578416,-0.0355131238364654,0.0432756282912371,0.1382074188818466
UCI Electricity,persistence_qi__c80__h6,2014-07,0.8,6.0,erw_group_norm,14.0,1014816,0.754069703276259,934.0821693262308,1725.7779571512017,0.1136682906063759,0.1381152638579327,0.0673811544991511,16.46960602013169,619708.5212578416,-0.0355131238364654,0.04593029672374105,0.0905247225527635
UCI Electricity,persistence_qi__c80__h6,2014-07,0.8,6.0,erw_user_norm,14.0,1014816,0.751738246145114,1038.8232070904726,1566.7884012876357,0.0677080377132406,0.072923118691137,0.0759125636672326,16.46960602013169,619708.5212578416,-0.0355131238364654,0.04826175385488607,0.07181030069023661
UCI Electricity,persistence_qi__c80__h6,2014-08,0.8,6.0,rolling_global_norm,,1014816,0.7880561599344118,953.4337371963404,1902.6940634033656,0.1208088954056695,0.1496417679983062,0.0660916965352449,16.46960602013169,619708.5212578416,0.0783849543156496,0.01194384006558824,0.0934502959704572
UCI Electricity,persistence_qi__c80__h6,2014-08,0.8,6.0,rolling_group_norm,,1014816,0.7877674376438685,1002.9854285753178,1851.7049476744464,0.1174654321571595,0.1424363510785633,0.0318760611205433,16.46960602013169,619708.5212578416,0.0783849543156496,0.012232562356131571,0.0746707466388514
UCI Electricity,persistence_qi__c80__h6,2014-08,0.8,6.0,rolling_user_norm,,1014816,0.7903137120423801,1177.259798856911,1599.2842909200292,0.0574415460536688,0.0786308656760065,0.0390581441656709,16.46960602013169,619708.5212578416,0.0783849543156496,0.009686287957619943,0.04824984510966985
UCI Electricity,persistence_qi__c80__h6,2014-08,0.8,6.0,erw_global_norm,14.0,1014816,0.803621543215716,984.124017182841,1875.475497974064,0.1192858606880459,0.1462743610100145,0.053123755475906,16.46960602013169,619708.5212578416,0.0783849543156496,0.00362154321571595,0.08620480808197595
UCI Electricity,persistence_qi__c80__h6,2014-08,0.8,6.0,erw_group_norm,14.0,1014816,0.8049922350455649,1041.9177577268745,1822.9644197997663,0.1152679894680415,0.1381508929284211,0.0208383114297092,16.46960602013169,619708.5212578416,0.0783849543156496,0.004992235045564897,0.06805315044887535
UCI Electricity,persistence_qi__c80__h6,2014-08,0.8,6.0,erw_user_norm,14.0,1014816,0.8118348547914105,1253.2528880168234,1549.9567111223396,0.0488425487970233,0.0630508453102504,0.0532581640780565,16.46960602013169,619708.5212578416,0.0783849543156496,0.011834854791410443,0.0510503564375399
UCI Electricity,persistence_qi__c80__h6,2014-09,0.8,6.0,rolling_global_norm,,982080,0.8221967660475725,988.7057410192136,1599.497303629228,0.1064607771260996,0.1270019659976052,0.0615997942386832,16.46960602013169,619708.5212578416,0.0701517176794676,0.02219676604757248,0.0840302856823914
UCI Electricity,persistence_qi__c80__h6,2014-09,0.8,6.0,rolling_group_norm,,982080,0.823254724666015,1058.4369259023597,1555.058784457927,0.1025741283805799,0.1195732524442984,0.0424159356725145,16.46960602013169,619708.5212578416,0.0701517176794676,0.02325472466601497,0.0724950320265472
UCI Electricity,persistence_qi__c80__h6,2014-09,0.8,6.0,rolling_user_norm,,982080,0.8223963424568264,1315.190247077663,1434.2055477010497,0.0578618849788204,0.07196441299876,0.0448976608187133,16.46960602013169,619708.5212578416,0.0701517176794676,0.022396342456826313,0.05137977289876685
UCI Electricity,persistence_qi__c80__h6,2014-09,0.8,6.0,erw_global_norm,14.0,982080,0.8167460899315738,978.9724226606146,1605.6763182312952,0.1059771098077549,0.1291768106338108,0.0710133744855967,16.46960602013169,619708.5212578416,0.0701517176794676,0.016746089931573782,0.08849524214667581
UCI Electricity,persistence_qi__c80__h6,2014-09,0.8,6.0,erw_group_norm,14.0,982080,0.8162491854024112,1054.90915125232,1556.6598796387923,0.1016088302378624,0.1212033487790118,0.0412280701754385,16.46960602013169,619708.5212578416,0.0701517176794676,0.01624918540241116,0.07141845020665044
UCI Electricity,persistence_qi__c80__h6,2014-09,0.8,6.0,erw_user_norm,14.0,982080,0.8134276230042359,1330.310990038417,1446.8632222917306,0.0631628787878788,0.0868429644345841,0.0430372807017543,16.46960602013169,619708.5212578416,0.0701517176794676,0.013427623004235834,0.05310007974481655
UCI Electricity,persistence_qi__c80__h6,2014-10,0.8,6.0,rolling_global_norm,,1014816,0.8312501970800618,961.9520896148176,1310.918725047373,0.0963816100652729,0.1188216478270099,0.0756620868180008,16.46960602013169,619708.5212578416,1.1710144507555013e-08,0.031250197080061715,0.08602184844163685
UCI Electricity,persistence_qi__c80__h6,2014-10,0.8,6.0,rolling_group_norm,,1014816,0.8323814366348186,1020.2695645766418,1288.749940417231,0.0928404755147731,0.1109381220102126,0.078073712507074,16.46960602013169,619708.5212578416,1.1710144507555013e-08,0.03238143663481852,0.08545709401092355
UCI Electricity,persistence_qi__c80__h6,2014-10,0.8,6.0,rolling_user_norm,,1014816,0.831988261911519,1273.633913473491,1359.895504575618,0.0842688723867183,0.0970309653920971,0.0835561686474249,16.46960602013169,619708.5212578416,1.1710144507555013e-08,0.031988261911518934,0.0839125205170716
UCI Electricity,persistence_qi__c80__h6,2014-10,0.8,6.0,erw_global_norm,14.0,1014816,0.8179778403178507,935.0780025048948,1322.6645262670356,0.0954098082805158,0.1237798461451843,0.0894638590203107,16.46960602013169,619708.5212578416,1.1710144507555013e-08,0.017977840317850657,0.09243683365041325
UCI Electricity,persistence_qi__c80__h6,2014-10,0.8,6.0,erw_group_norm,14.0,1014816,0.818815430580519,977.9204245417608,1299.2532192426218,0.0913093605146154,0.1135257775722915,0.0514254385964911,16.46960602013169,619708.5212578416,1.1710144507555013e-08,0.018815430580518933,0.07136739955555325
UCI Electricity,persistence_qi__c80__h6,2014-10,0.8,6.0,erw_user_norm,14.0,1014816,0.8234803156434269,1163.1541860192915,1266.6642914354206,0.0644039904770914,0.0752395145729448,0.0605050933786077,16.46960602013169,619708.5212578416,1.1710144507555013e-08,0.023480315643426897,0.06245454192784955
UCI Electricity,persistence_qi__c80__h6,2014-11,0.8,6.0,rolling_global_norm,,982080,0.8292746008471815,935.0778901234128,1034.7635885459997,0.1054354024112088,0.1299478442090253,0.1473765432098766,16.46960602013169,619708.5212578416,-0.0189685031685294,0.029274600847181476,0.1264059728105427
UCI Electricity,persistence_qi__c80__h6,2014-11,0.8,6.0,rolling_group_norm,,982080,0.826017228739003,936.0697914027696,1029.8379073544654,0.1000967334636689,0.1180483112709421,0.0945979532163742,16.46960602013169,619708.5212578416,-0.0189685031685294,0.026017228739002918,0.09734734334002154
UCI Electricity,persistence_qi__c80__h6,2014-11,0.8,6.0,rolling_user_norm,,982080,0.8241966031280548,1091.3842586983908,1158.6948056132533,0.0959259938090583,0.1108111657189761,0.092938596491228,16.46960602013169,619708.5212578416,-0.0189685031685294,0.024196603128054717,0.09443229515014315
UCI Electricity,persistence_qi__c80__h6,2014-11,0.8,6.0,erw_global_norm,14.0,982080,0.8234817937438905,923.2097168610272,1029.7348185422795,0.1046666259367872,0.1312102792604627,0.1507201646090535,16.46960602013169,619708.5212578416,-0.0189685031685294,0.023481793743890478,0.12769339527292034
UCI Electricity,persistence_qi__c80__h6,2014-11,0.8,6.0,erw_group_norm,14.0,982080,0.8204637096774193,909.3290400861024,1017.4527915621944,0.0988585451287064,0.1187463059399418,0.0784320175438596,16.46960602013169,619708.5212578416,-0.0189685031685294,0.020463709677419284,0.088645281336283
UCI Electricity,persistence_qi__c80__h6,2014-11,0.8,6.0,erw_user_norm,14.0,982080,0.8227700391006842,1038.8079644950826,1109.7383974422123,0.0842110622352557,0.0994259760357819,0.0811476608187133,16.46960602013169,619708.5212578416,-0.0189685031685294,0.022770039100684203,0.08267936152698449
UCI Electricity,persistence_qi__c80__h6,2014-12,0.8,6.0,rolling_global_norm,,1014816,0.7740802273515593,899.4795901398746,1035.0331464154506,0.116427608551698,0.1490822367661397,0.1775139386698526,16.46960602013169,619708.5212578416,-0.0626143724878627,0.025919772648440698,0.1469707736107753
UCI Electricity,persistence_qi__c80__h6,2014-12,0.8,6.0,rolling_group_norm,,1014816,0.7719074196701668,850.4797440612716,1008.3849528248352,0.1126281020401728,0.139041400288496,0.0463973584720381,16.46960602013169,619708.5212578416,-0.0626143724878627,0.028092580329833194,0.07951273025610545
UCI Electricity,persistence_qi__c80__h6,2014-12,0.8,6.0,rolling_user_norm,,1014816,0.7753425251474159,890.9924131262995,1009.942525450772,0.0854101630246271,0.1021862473440325,0.0449842269357294,16.46960602013169,619708.5212578416,-0.0626143724878627,0.024657474852584182,0.06519719498017826
UCI Electricity,persistence_qi__c80__h6,2014-12,0.8,6.0,erw_global_norm,14.0,1014816,0.7719842808942705,895.9028103627929,1033.717939079561,0.1169579509980134,0.1493339455299057,0.1789202508960573,16.46960602013169,619708.5212578416,-0.0626143724878627,0.02801571910572953,0.14793910094703533
UCI Electricity,persistence_qi__c80__h6,2014-12,0.8,6.0,erw_group_norm,14.0,1014816,0.7682515845236969,824.4898876678786,1003.1613442795592,0.112418408854413,0.1408172448048537,0.0433286689252222,16.46960602013169,619708.5212578416,-0.0626143724878627,0.03174841547630314,0.0778735388898176
UCI Electricity,persistence_qi__c80__h6,2014-12,0.8,6.0,erw_user_norm,14.0,1014816,0.7711259972251128,787.0025322057896,921.3248048564112,0.0720479377542333,0.0852536391528352,0.0418603009770708,16.46960602013169,619708.5212578416,-0.0626143724878627,0.028874002774887275,0.05695411936565205
UCI Electricity,persistence_qi__c90__h1,2014-01,0.9,1.0,rolling_global_norm,,1014816,0.8994211758584808,382.9961633153213,512.9333531615393,0.0350591634345536,0.0553651611631145,0.0501518319394663,16.46960602013169,619708.5212578416,0.0240670627855205,0.0005788241415192186,0.04260549768700995
UCI Electricity,persistence_qi__c90__h1,2014-01,0.9,1.0,rolling_group_norm,,1014816,0.8995808107085422,357.0703719519719,502.8965789931671,0.0327221880616781,0.0481228286782715,0.004308542413381,16.46960602013169,619708.5212578416,0.0240670627855205,0.0004191892914577888,0.01851536523752955
UCI Electricity,persistence_qi__c90__h1,2014-01,0.9,1.0,rolling_user_norm,,1014816,0.9031272664207108,334.4710388251425,488.3464947557519,0.0164684041244915,0.0303788299099517,0.0231257467144563,16.46960602013169,619708.5212578416,0.0240670627855205,0.003127266420710817,0.019797075419473897
UCI Electricity,persistence_qi__c90__h1,2014-01,0.9,1.0,erw_global_norm,14.0,1014816,0.9003228171412354,386.0976765238632,513.7512447666254,0.035148440702551,0.0550927878688099,0.0484094982078853,16.46960602013169,619708.5212578416,0.0240670627855205,0.0003228171412353875,0.041778969455218154
UCI Electricity,persistence_qi__c90__h1,2014-01,0.9,1.0,erw_group_norm,14.0,1014816,0.9006795320531013,359.72130300184216,503.461660964568,0.0328855674329139,0.0480659097676213,0.0038341822297679,16.46960602013169,619708.5212578416,0.0240670627855205,0.0006795320531012283,0.018359874831340897
UCI Electricity,persistence_qi__c90__h1,2014-01,0.9,1.0,erw_user_norm,14.0,1014816,0.9039737252861604,332.3143770699638,487.88422321213096,0.0169932283290763,0.0277848299886769,0.0163679808841098,16.46960602013169,619708.5212578416,0.0240670627855205,0.003973725286160357,0.01668060460659305
UCI Electricity,persistence_qi__c90__h1,2014-02,0.9,1.0,rolling_global_norm,,916608,0.8972166945957268,386.48102258489,500.2850596432449,0.037141722524787,0.0557303513406742,0.0511381172839506,16.46960602013169,619708.5212578416,0.0333774075097344,0.002783305404273184,0.0441399199043688
UCI Electricity,persistence_qi__c90__h1,2014-02,0.9,1.0,rolling_group_norm,,916608,0.897300699972071,357.0279689311972,486.2624070399612,0.0345864317134478,0.0489567290928119,0.0047102631006741,16.46960602013169,619708.5212578416,0.0333774075097344,0.0026993000279290635,0.01964834740706095
UCI Electricity,persistence_qi__c90__h1,2014-02,0.9,1.0,rolling_user_norm,,916608,0.8998906839128613,326.8202131030407,462.9016985299896,0.0155370670995671,0.0255641862775263,0.0128086419753086,16.46960602013169,619708.5212578416,0.0333774075097344,0.0001093160871387111,0.01417285453743785
UCI Electricity,persistence_qi__c90__h1,2014-02,0.9,1.0,erw_global_norm,14.0,916608,0.8989142577852255,391.9232253732703,502.2783840219101,0.0371591781874039,0.0550668689012871,0.0485890652557319,16.46960602013169,619708.5212578416,0.0333774075097344,0.0010857422147745321,0.042874121721567904
UCI Electricity,persistence_qi__c90__h1,2014-02,0.9,1.0,erw_group_norm,14.0,916608,0.8989895353302612,356.70475855763914,485.8900819488264,0.0342840123586091,0.0482630882197807,0.0022114182430963,16.46960602013169,619708.5212578416,0.0333774075097344,0.0010104646697388642,0.0182477153008527
UCI Electricity,persistence_qi__c90__h1,2014-02,0.9,1.0,erw_user_norm,14.0,916608,0.9018773565144532,329.03058684448143,462.5694509521159,0.013321725317693,0.0209597692257065,0.0135802469135801,16.46960602013169,619708.5212578416,0.0333774075097344,0.001877356514453199,0.01345098611563655
UCI Electricity,persistence_qi__c90__h1,2014-03,0.9,1.0,rolling_global_norm,,1014816,0.9071802178917164,393.731793826154,506.9552518522641,0.0309504383060574,0.0470682256607456,0.0342468140183194,16.46960602013169,619708.5212578416,0.0369131608296504,0.007180217891716412,0.0325986261621884
UCI Electricity,persistence_qi__c90__h1,2014-03,0.9,1.0,rolling_group_norm,,1014816,0.9068599627912844,356.34565424021986,493.8656168223748,0.0286112950525021,0.0439137367222275,0.0075189031276083,16.46960602013169,619708.5212578416,0.0369131608296504,0.006859962791284424,0.0180650990900552
UCI Electricity,persistence_qi__c90__h1,2014-03,0.9,1.0,rolling_user_norm,,1014816,0.9069920064326932,321.2081352089696,475.72412232458873,0.0202456405890328,0.0381170641282427,0.0228643966547191,16.46960602013169,619708.5212578416,0.0369131608296504,0.006992006432693154,0.02155501862187595
UCI Electricity,persistence_qi__c90__h1,2014-03,0.9,1.0,erw_global_norm,14.0,1014816,0.9073989767603192,394.1355714718711,507.093768980599,0.0309043215715952,0.0469085332298461,0.0342343687773795,16.46960602013169,619708.5212578416,0.0369131608296504,0.007398976760319198,0.032569345174487355
UCI Electricity,persistence_qi__c90__h1,2014-03,0.9,1.0,erw_group_norm,14.0,1014816,0.9069269700122978,353.57652590148547,493.4710678056893,0.0286219373758395,0.0445790958225633,0.0097720031859817,16.46960602013169,619708.5212578416,0.0369131608296504,0.006926970012297806,0.0191969702809106
UCI Electricity,persistence_qi__c90__h1,2014-03,0.9,1.0,erw_user_norm,14.0,1014816,0.907391093557847,314.83542016508784,476.2269504277329,0.0204519834137419,0.0379868668389908,0.0241960374352847,16.46960602013169,619708.5212578416,0.0369131608296504,0.0073910935578469505,0.022324010424513298
UCI Electricity,persistence_qi__c90__h1,2014-04,0.9,1.0,rolling_global_norm,,982080,0.9085665118931248,381.8485976123175,530.762973880861,0.0336622271098077,0.0526895359261069,0.0320473251028806,16.46960602013169,619708.5212578416,0.0142214079769838,0.00856651189312474,0.03285477610634415
UCI Electricity,persistence_qi__c90__h1,2014-04,0.9,1.0,rolling_group_norm,,982080,0.908086917562724,348.7102816516584,535.4179394151396,0.031706174649723,0.0531567200981395,0.0125745180111618,16.46960602013169,619708.5212578416,0.0142214079769838,0.00808691756272395,0.0221403463304424
UCI Electricity,persistence_qi__c90__h1,2014-04,0.9,1.0,rolling_user_norm,,982080,0.9095002443792768,315.2190120020169,530.5971014387483,0.0251262626262626,0.0367382543402684,0.0302211934156378,16.46960602013169,619708.5212578416,0.0142214079769838,0.009500244379276768,0.0276737280209502
UCI Electricity,persistence_qi__c90__h1,2014-04,0.9,1.0,erw_global_norm,14.0,982080,0.9078608667318344,379.9371814418905,530.8321307958983,0.0336469534050179,0.0531183897463569,0.0332047325102881,16.46960602013169,619708.5212578416,0.0142214079769838,0.007860866731834393,0.033425842957652996
UCI Electricity,persistence_qi__c90__h1,2014-04,0.9,1.0,erw_group_norm,14.0,982080,0.9074993890518084,348.30834002596856,535.4054144256455,0.0317397768002606,0.0538063927422529,0.0119561770674784,16.46960602013169,619708.5212578416,0.0142214079769838,0.007499389051808358,0.0218479769338695
UCI Electricity,persistence_qi__c90__h1,2014-04,0.9,1.0,erw_user_norm,14.0,982080,0.9100887911371782,320.6082367116703,524.9529348292859,0.0218271423916585,0.0293997018505285,0.0265817901234567,16.46960602013169,619708.5212578416,0.0142214079769838,0.010088791137178199,0.0242044662575576
UCI Electricity,persistence_qi__c90__h1,2014-05,0.9,1.0,rolling_global_norm,,1014816,0.9042929949862832,371.0387453990623,597.0994651076198,0.0341801863589064,0.0586701954220871,0.0523048586220629,16.46960602013169,619708.5212578416,0.0,0.004292994986283216,0.043242522490484644
UCI Electricity,persistence_qi__c90__h1,2014-05,0.9,1.0,rolling_group_norm,,1014816,0.904377739412859,349.11471425874896,605.3417234222941,0.0323465534638791,0.0534082548078268,0.0114851843668679,16.46960602013169,619708.5212578416,0.0,0.004377739412859016,0.0219158689153735
UCI Electricity,persistence_qi__c90__h1,2014-05,0.9,1.0,rolling_user_norm,,1014816,0.9025833254501308,337.4016238461167,586.6050924884908,0.0226874625547882,0.0381815662056251,0.0168906810035842,16.46960602013169,619708.5212578416,0.0,0.0025833254501307357,0.0197890717791862
UCI Electricity,persistence_qi__c90__h1,2014-05,0.9,1.0,erw_global_norm,14.0,1014816,0.9042929949862832,371.0387453990623,597.0994651076198,0.0341801863589064,0.0586701954220871,0.0523048586220629,16.46960602013169,619708.5212578416,0.0,0.004292994986283216,0.043242522490484644
UCI Electricity,persistence_qi__c90__h1,2014-05,0.9,1.0,erw_group_norm,14.0,1014816,0.9002429997162047,351.70129550278926,603.9505483586936,0.0324466701352757,0.0577162819018329,0.0087719298245614,16.46960602013169,619708.5212578416,0.0,0.00024299971620467264,0.020609299979918547
UCI Electricity,persistence_qi__c90__h1,2014-05,0.9,1.0,erw_user_norm,14.0,1014816,0.90281587992306,345.0163816328647,581.8329385362287,0.0183260807870589,0.025858355317808,0.0129579848665869,16.46960602013169,619708.5212578416,0.0,0.002815879923059983,0.0156420328268229
UCI Electricity,persistence_qi__c90__h1,2014-06,0.9,1.0,rolling_global_norm,,982080,0.900636404366243,371.0387455111077,701.7413333592866,0.0347598973607038,0.0572765220120916,0.0419238683127571,16.46960602013169,619708.5212578416,0.0,0.0006364043662430152,0.03834188283673045
UCI Electricity,persistence_qi__c90__h1,2014-06,0.9,1.0,rolling_group_norm,,982080,0.8960094900619094,360.723065058026,705.6893609979213,0.0336581541218638,0.0551468399771168,0.0143530701754386,16.46960602013169,619708.5212578416,0.0,0.003990509938090581,0.024005612148651198
UCI Electricity,persistence_qi__c90__h1,2014-06,0.9,1.0,rolling_user_norm,,982080,0.8979105571847508,369.77344206925176,680.6987139282539,0.0189638318670576,0.0262535564475033,0.0190586419753086,16.46960602013169,619708.5212578416,0.0,0.002089442815249254,0.0190112369211831
UCI Electricity,persistence_qi__c90__h1,2014-06,0.9,1.0,erw_global_norm,14.0,982080,0.900636404366243,371.0387455111077,701.7413333592866,0.0347598973607038,0.0572765220120916,0.0419238683127571,16.46960602013169,619708.5212578416,0.0,0.0006364043662430152,0.03834188283673045
UCI Electricity,persistence_qi__c90__h1,2014-06,0.9,1.0,erw_group_norm,14.0,982080,0.8958251873574454,361.9280268140192,704.9848586984831,0.0337915444770283,0.0550021176182793,0.0136330409356725,16.46960602013169,619708.5212578416,0.0,0.004174812642554593,0.023712292706350398
UCI Electricity,persistence_qi__c90__h1,2014-06,0.9,1.0,erw_user_norm,14.0,982080,0.8980806044314109,371.888726818392,680.388934275298,0.0178793988269794,0.0246109510393575,0.0224665637860081,16.46960602013169,619708.5212578416,0.0,0.0019193955685891106,0.02017298130649375
UCI Electricity,persistence_qi__c90__h1,2014-07,0.9,1.0,rolling_global_norm,,1014816,0.8893493992999716,371.03874592180273,797.318316045803,0.0379505250212846,0.0634702798191424,0.0642273994424532,16.46960602013169,619708.5212578416,0.0,0.010650600700028434,0.0510889622318689
UCI Electricity,persistence_qi__c90__h1,2014-07,0.9,1.0,rolling_group_norm,,1014816,0.8872278324346482,376.651215652328,791.3912889595814,0.0358971478573455,0.0571847329377889,0.0177195340501792,16.46960602013169,619708.5212578416,0.0,0.012772167565351822,0.026808340953762347
UCI Electricity,persistence_qi__c90__h1,2014-07,0.9,1.0,rolling_user_norm,,1014816,0.8871391464068363,394.1508550683124,759.9830273956023,0.0249067811307665,0.0378952235536352,0.0177136389360498,16.46960602013169,619708.5212578416,0.0,0.01286085359316369,0.02131021003340815
UCI Electricity,persistence_qi__c90__h1,2014-07,0.9,1.0,erw_global_norm,14.0,1014816,0.8893493992999716,371.03874592180273,797.318316045803,0.0379505250212846,0.0634702798191424,0.0642273994424532,16.46960602013169,619708.5212578416,0.0,0.010650600700028434,0.0510889622318689
UCI Electricity,persistence_qi__c90__h1,2014-07,0.9,1.0,erw_group_norm,14.0,1014816,0.8881225759152398,383.04672309620366,787.0515057265592,0.035534126383502,0.0565930490383645,0.0208432895260852,16.46960602013169,619708.5212578416,0.0,0.011877424084760224,0.0281887079547936
UCI Electricity,persistence_qi__c90__h1,2014-07,0.9,1.0,erw_user_norm,14.0,1014816,0.8886635606848926,407.08158506578513,754.058750827604,0.0216066754958534,0.0352595453336665,0.0127935766836446,16.46960602013169,619708.5212578416,0.0,0.011336439315107416,0.017200126089749
UCI Electricity,persistence_qi__c90__h1,2014-08,0.9,1.0,rolling_global_norm,,1014816,0.9005031453977864,385.6516991769107,827.6859488262365,0.0392557862706145,0.0598726300421285,0.0322431302270012,16.46960602013169,619708.5212578416,0.0449253809403616,0.0005031453977863976,0.03574945824880785
UCI Electricity,persistence_qi__c90__h1,2014-08,0.9,1.0,rolling_group_norm,,1014816,0.9020098224702804,402.6965712904715,815.9791243821695,0.0377680288840538,0.0547521368403423,0.0030677689399518,16.46960602013169,619708.5212578416,0.0449253809403616,0.0020098224702803646,0.0204178989120028
UCI Electricity,persistence_qi__c90__h1,2014-08,0.9,1.0,rolling_user_norm,,1014816,0.9031794926370889,454.1752938025443,778.8673245102553,0.0187330511146848,0.0279983566000393,0.0244573874950219,16.46960602013169,619708.5212578416,0.0449253809403616,0.003179492637088832,0.02159521930485335
UCI Electricity,persistence_qi__c90__h1,2014-08,0.9,1.0,erw_global_norm,14.0,1014816,0.9055020811654526,399.1488751595985,820.1920779642801,0.038610743228329,0.0571073237945697,0.0268916766228594,16.46960602013169,619708.5212578416,0.0449253809403616,0.005502081165452588,0.0327512099255942
UCI Electricity,persistence_qi__c90__h1,2014-08,0.9,1.0,erw_group_norm,14.0,1014816,0.9049000015766404,411.7032700143613,811.6932874348695,0.0371959054646359,0.0530445890809051,0.0110538630027877,16.46960602013169,619708.5212578416,0.0449253809403616,0.004900001576640389,0.0241248842337118
UCI Electricity,persistence_qi__c90__h1,2014-08,0.9,1.0,erw_user_norm,14.0,1014816,0.9086662015577208,474.1831892337552,776.2346076752784,0.0177133588749093,0.0240158564340836,0.0295599362803663,16.46960602013169,619708.5212578416,0.0449253809403616,0.008666201557720798,0.023636647577637802
UCI Electricity,persistence_qi__c90__h1,2014-09,0.9,1.0,rolling_global_norm,,982080,0.9057215298142718,394.5720419105925,787.2867777845537,0.035102028347996,0.0538879783802387,0.0354552469135802,16.46960602013169,619708.5212578416,0.0260007630848534,0.005721529814271764,0.035278637630788104
UCI Electricity,persistence_qi__c90__h1,2014-09,0.9,1.0,rolling_group_norm,,982080,0.9058936135549038,410.5213212027566,778.7512272831146,0.0335940045617464,0.047809168110492,0.009875730994152,16.46960602013169,619708.5212578416,0.0260007630848534,0.005893613554903809,0.021734867777949203
UCI Electricity,persistence_qi__c90__h1,2014-09,0.9,1.0,rolling_user_norm,,982080,0.906806981101336,489.4908141679306,751.0920732804344,0.0189546676441837,0.0267719674083211,0.0153163580246913,16.46960602013169,619708.5212578416,0.0260007630848534,0.006806981101335929,0.0171355128344375
UCI Electricity,persistence_qi__c90__h1,2014-09,0.9,1.0,erw_global_norm,14.0,982080,0.903122963506028,387.30760768058303,790.6716963850996,0.0351855246008471,0.0554320129826657,0.0380787037037037,16.46960602013169,619708.5212578416,0.0260007630848534,0.0031229635060280314,0.036632114152275394
UCI Electricity,persistence_qi__c90__h1,2014-09,0.9,1.0,erw_group_norm,14.0,982080,0.9051105816226784,407.8011787395917,779.7752382936242,0.0339269713261648,0.0491725414196108,0.0089583333333332,16.46960602013169,619708.5212578416,0.0260007630848534,0.005110581622678412,0.021442652329749
UCI Electricity,persistence_qi__c90__h1,2014-09,0.9,1.0,erw_user_norm,14.0,982080,0.9030201205604432,492.387612791203,751.5847640382691,0.0209229390681003,0.0356492209263221,0.0096783625730993,16.46960602013169,619708.5212578416,0.0260007630848534,0.003020120560443207,0.0153006508205998
UCI Electricity,persistence_qi__c90__h1,2014-10,0.9,1.0,rolling_global_norm,,1014816,0.9035519739538992,380.89864606291377,700.3945639656887,0.0328085091287484,0.0537971424023609,0.0400338510553565,16.46960602013169,619708.5212578416,0.000828100477439,0.003551973953899168,0.036421180092052446
UCI Electricity,persistence_qi__c90__h1,2014-10,0.9,1.0,rolling_group_norm,,1014816,0.9064874814744742,395.9892013902654,693.7006324096193,0.0311256424810014,0.0460659136218866,0.0134161007357102,16.46960602013169,619708.5212578416,0.000828100477439,0.006487481474474199,0.0222708716083558
UCI Electricity,persistence_qi__c90__h1,2014-10,0.9,1.0,rolling_user_norm,,1014816,0.9035884337653328,484.1237484020937,679.3234997786291,0.0252534449594803,0.0358542951816816,0.0150573005093378,16.46960602013169,619708.5212578416,0.000828100477439,0.003588433765332799,0.020155372734409052
UCI Electricity,persistence_qi__c90__h1,2014-10,0.9,1.0,erw_global_norm,14.0,1014816,0.9016008813420364,371.55689371506776,704.3335964287376,0.0330138665531485,0.0552872041225156,0.0420250896057348,16.46960602013169,619708.5212578416,0.000828100477439,0.0016008813420363976,0.03751947807944165
