dataset,configuration,coverage,horizon_hours,window,window_order,fold,fit_days,validation_start,validation_stop_exclusive,policy,n,picp,mpiw,macro_user_abs_coverage_gap,max_abs_cluster_coverage_gap,normalized_interval_score
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-02,1,3,49,2014-01-25 00:00:00,2014-02-01 00:00:00,rolling_group_norm,229152,0.9103782642089092,454.7433542264928,0.0345753037285295,0.0187186716791979,1.6089268959050114
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-02,1,3,49,2014-01-25 00:00:00,2014-02-01 00:00:00,rolling_user_norm,229152,0.9100029674626448,423.72636898303153,0.0241752199413489,0.0182330827067669,1.589020600541874
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-03,2,1,35,2014-02-08 00:00:00,2014-02-15 00:00:00,rolling_global_norm,229152,0.8981854838709677,449.17216865441947,0.0415732788716659,0.1040343915343915,1.6488516853956223
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-03,2,1,35,2014-02-08 00:00:00,2014-02-15 00:00:00,rolling_group_norm,229152,0.898739701159056,439.3931489456834,0.0340315598380114,0.0104938271604938,1.6476089616814429
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-03,2,1,35,2014-02-08 00:00:00,2014-02-15 00:00:00,rolling_user_norm,229152,0.8994204720011172,412.2659811644658,0.0204894567797793,0.0127535273368606,1.6270748142004758
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-03,2,2,42,2014-02-15 00:00:00,2014-02-22 00:00:00,rolling_global_norm,229152,0.8991324535679375,436.9811948909543,0.040387166596844,0.1027667548500882,1.6121781959726773
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-03,2,2,42,2014-02-15 00:00:00,2014-02-22 00:00:00,rolling_group_norm,229152,0.8995208420611647,427.1119850224548,0.0333638807429129,0.0091159611992944,1.610931839341475
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-03,2,2,42,2014-02-15 00:00:00,2014-02-22 00:00:00,rolling_user_norm,229152,0.9001972489875716,399.69687106076367,0.0196358748778103,0.0091159611992944,1.5919268217417757
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-03,2,3,49,2014-02-22 00:00:00,2014-03-01 00:00:00,rolling_global_norm,229152,0.9004721756737886,443.5362123410992,0.040621945259042,0.101168430335097,1.6065979650850206
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-03,2,3,49,2014-02-22 00:00:00,2014-03-01 00:00:00,rolling_group_norm,229152,0.9010525764558024,433.6675891005856,0.0329143974305264,0.0066909171075837,1.605055598237778
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-03,2,3,49,2014-02-22 00:00:00,2014-03-01 00:00:00,rolling_user_norm,229152,0.9011180351906158,407.0978296887899,0.0202197667923474,0.0081238977072309,1.587501013135563
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-04,3,1,35,2014-03-11 00:00:00,2014-03-18 00:00:00,rolling_global_norm,229152,0.8984254992319508,447.6663777774722,0.039962993995252,0.0695326278659612,1.574772208953876
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-04,3,1,35,2014-03-11 00:00:00,2014-03-18 00:00:00,rolling_group_norm,229152,0.8967715751989945,437.7144929540703,0.0350850090769445,0.0055460426179604,1.573625281519378
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-04,3,1,35,2014-03-11 00:00:00,2014-03-18 00:00:00,rolling_user_norm,229152,0.8937822929758413,412.6507321031353,0.0281245636084345,0.0136463844797178,1.5638546400811146
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-04,3,2,42,2014-03-18 00:00:00,2014-03-25 00:00:00,rolling_global_norm,229152,0.8991149979053205,444.9492585478766,0.0385560675883256,0.0606040564373897,1.5590477432030987
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-04,3,2,42,2014-03-18 00:00:00,2014-03-25 00:00:00,rolling_group_norm,229152,0.8975265326071777,434.8359417984077,0.0337330680072615,0.0059741248097412,1.5576205380111414
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-04,3,2,42,2014-03-18 00:00:00,2014-03-25 00:00:00,rolling_user_norm,229152,0.8958595168272587,411.1246532426168,0.0228931015221337,0.0075369645575125,1.5436503582721988
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-04,3,3,49,2014-03-25 00:00:00,2014-04-01 00:00:00,rolling_global_norm,229152,0.8911115765954476,441.5367616813488,0.039029116045245,0.0645723104056437,1.784058916231128
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-04,3,3,49,2014-03-25 00:00:00,2014-04-01 00:00:00,rolling_group_norm,229152,0.8901340594888982,431.2197751236257,0.0348031001256807,0.014413459447706,1.7833646318635072
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-04,3,3,49,2014-03-25 00:00:00,2014-04-01 00:00:00,rolling_user_norm,229152,0.8898634967183354,408.7178257128575,0.022404342968859,0.0147600021743857,1.7644893941955928
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-05,4,1,35,2014-04-10 00:00:00,2014-04-17 00:00:00,rolling_global_norm,229152,0.9027675953079178,471.6601283532863,0.0373437718195782,0.0135964912280701,1.5552052467373798
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-05,4,1,35,2014-04-10 00:00:00,2014-04-17 00:00:00,rolling_group_norm,229152,0.901083123865382,461.4441107641016,0.0366123795559279,0.0111000881834214,1.5549037247836903
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-05,4,1,35,2014-04-10 00:00:00,2014-04-17 00:00:00,rolling_user_norm,229152,0.9002976190476191,454.8338880434955,0.0274673579109062,0.0080357142857142,1.5350720456176905
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-05,4,2,42,2014-04-17 00:00:00,2014-04-24 00:00:00,rolling_global_norm,229152,0.8901166038262812,468.8701598280418,0.0376815388912163,0.016322841922157,1.625863618657312
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-05,4,2,42,2014-04-17 00:00:00,2014-04-24 00:00:00,rolling_group_norm,229152,0.8881092026253317,459.1746637655426,0.0382453567937438,0.0153978696741854,1.625386319169598
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-05,4,2,42,2014-04-17 00:00:00,2014-04-24 00:00:00,rolling_user_norm,229152,0.8866298352185449,458.2962101154406,0.0280154657170786,0.0148652882205514,1.6055265696764716
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-05,4,3,49,2014-04-24 00:00:00,2014-05-01 00:00:00,rolling_global_norm,229152,0.8992633710375646,470.2161737910211,0.0372957687473816,0.0146146616541352,1.557896531321056
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-05,4,3,49,2014-04-24 00:00:00,2014-05-01 00:00:00,rolling_group_norm,229152,0.8991193618209747,461.6117168216789,0.0359193897500349,0.0034461152882205,1.5570819843565364
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-05,4,3,49,2014-04-24 00:00:00,2014-05-01 00:00:00,rolling_user_norm,229152,0.8984560466415306,462.2883494468175,0.0218798003072196,0.0071979717813051,1.5351630753798813
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-06,5,1,35,2014-05-11 00:00:00,2014-05-18 00:00:00,rolling_global_norm,229152,0.8944805194805194,599.3353471002448,0.0327817343946376,0.0131903674711894,1.628504139929671
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-06,5,1,35,2014-05-11 00:00:00,2014-05-18 00:00:00,rolling_group_norm,229152,0.8949649141181399,591.858705388052,0.0324387306242144,0.0061711785170689,1.6270484867214514
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-06,5,1,35,2014-05-11 00:00:00,2014-05-18 00:00:00,rolling_user_norm,229152,0.8930273355676581,616.7696533583684,0.0228608085462924,0.0085697977821265,1.6130097437045796
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-06,5,2,42,2014-05-18 00:00:00,2014-05-25 00:00:00,rolling_global_norm,229152,0.8973301564027371,579.2304347268208,0.0315083438067309,0.0203947368421052,1.5810240370158686
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-06,5,2,42,2014-05-18 00:00:00,2014-05-25 00:00:00,rolling_group_norm,229152,0.8984691383884932,571.6740198393902,0.0308074989526602,0.0058897243107769,1.5788556358126384
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-06,5,2,42,2014-05-18 00:00:00,2014-05-25 00:00:00,rolling_user_norm,229152,0.8954711283340315,586.9510230431007,0.0234560466415305,0.0077136333985649,1.5662306852630474
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-06,5,3,49,2014-05-25 00:00:00,2014-06-01 00:00:00,rolling_global_norm,229152,0.9011704021784668,576.3906016315481,0.0333481706465577,0.0217418546365915,1.5668612506206094
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-06,5,3,49,2014-05-25 00:00:00,2014-06-01 00:00:00,rolling_group_norm,229152,0.9014627845273008,568.2675047535533,0.0327223851417399,0.0050438596491227,1.565206876088982
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-06,5,3,49,2014-05-25 00:00:00,2014-06-01 00:00:00,rolling_user_norm,229152,0.9002147046501885,574.0943740397188,0.019351347577154,0.0044486215538847,1.548308730629508
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-07,6,1,35,2014-06-10 00:00:00,2014-06-17 00:00:00,rolling_global_norm,229152,0.8927655006284039,654.2143422485007,0.0337217218265605,0.0132447271145901,1.7413878688872877
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-07,6,1,35,2014-06-10 00:00:00,2014-06-17 00:00:00,rolling_group_norm,229152,0.8921589163524647,643.5668514310812,0.0342026253316575,0.0152568922305764,1.7406872556476676
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-07,6,1,35,2014-06-10 00:00:00,2014-06-17 00:00:00,rolling_user_norm,229152,0.8918010752688172,587.0725029169926,0.0267874598519759,0.0185776942355889,1.7302663208677025
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-07,6,2,42,2014-06-17 00:00:00,2014-06-24 00:00:00,rolling_global_norm,229152,0.8996953986873342,652.9948643454233,0.0340237047898338,0.0154918546365914,1.6554357945509912
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-07,6,2,42,2014-06-17 00:00:00,2014-06-24 00:00:00,rolling_group_norm,229152,0.8995513894707443,643.2210715959483,0.0340385421030582,0.0016604010025063,1.6541441881375318
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-07,6,2,42,2014-06-17 00:00:00,2014-06-24 00:00:00,rolling_user_norm,229152,0.9004285365172462,591.8405676286615,0.0227682935344225,0.0064153439153439,1.635288484878334
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-07,6,3,49,2014-06-24 00:00:00,2014-07-01 00:00:00,rolling_global_norm,229152,0.90192535958665,645.1180537512055,0.0342829213796955,0.0216948621553884,1.6106938818039274
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-07,6,3,49,2014-06-24 00:00:00,2014-07-01 00:00:00,rolling_group_norm,229152,0.9023617511520736,635.4489260267063,0.0343335428012847,0.0047305764411027,1.609005014208876
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-07,6,3,49,2014-06-24 00:00:00,2014-07-01 00:00:00,rolling_user_norm,229152,0.9040680421728808,582.2348055847722,0.0198200321184192,0.006484962406015,1.585023800583095
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-08,7,1,35,2014-07-11 00:00:00,2014-07-18 00:00:00,rolling_global_norm,229152,0.8945721617092585,706.9758931119056,0.0364413140622818,0.0101122526636225,1.8107287312694933
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-08,7,1,35,2014-07-11 00:00:00,2014-07-18 00:00:00,rolling_group_norm,229152,0.8937910208071499,697.0638921389849,0.0371700879765395,0.0116071428571429,1.810141602110932
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-08,7,1,35,2014-07-11 00:00:00,2014-07-18 00:00:00,rolling_user_norm,229152,0.8944586999022482,640.6322156040959,0.0234316087138667,0.0138001253132832,1.79026988838417
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-08,7,2,42,2014-07-18 00:00:00,2014-07-25 00:00:00,rolling_global_norm,229152,0.8994248359167714,697.3291010616086,0.0365285923753665,0.0153195488721804,1.7295463971511895
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-08,7,2,42,2014-07-18 00:00:00,2014-07-25 00:00:00,rolling_group_norm,229152,0.8988837103756459,688.1497946779144,0.036577468230694,0.0064263668430335,1.7283903009563204
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-08,7,2,42,2014-07-18 00:00:00,2014-07-25 00:00:00,rolling_user_norm,229152,0.8996997626029885,638.7091309186709,0.0199832425638877,0.0020171957671958,1.702279440764029
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-08,7,3,49,2014-07-25 00:00:00,2014-08-01 00:00:00,rolling_global_norm,229152,0.8961082600195504,699.4704834735891,0.035987466834241,0.0093648075668624,1.819314887901412
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-08,7,3,49,2014-07-25 00:00:00,2014-08-01 00:00:00,rolling_group_norm,229152,0.8959817064655774,690.2832468152943,0.036669110459433,0.0068922305764411,1.8184370377966783
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-08,7,3,49,2014-07-25 00:00:00,2014-08-01 00:00:00,rolling_user_norm,229152,0.896156263091747,637.755712330731,0.0226120653540008,0.0083489974937344,1.7966003423444312
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-09,8,1,35,2014-08-11 00:00:00,2014-08-18 00:00:00,rolling_global_norm,229152,0.9032607177768468,695.7399790517361,0.0344051110180142,0.0174812030075187,1.700033252256278
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-09,8,1,35,2014-08-11 00:00:00,2014-08-18 00:00:00,rolling_group_norm,229152,0.9032607177768468,686.9916059163553,0.0353634268956849,0.011981922398589,1.6989636116010682
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-09,8,1,35,2014-08-11 00:00:00,2014-08-18 00:00:00,rolling_user_norm,229152,0.9025363077782432,647.9648547184369,0.0212662337662337,0.0092813051146384,1.6778217124238672
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-09,8,2,42,2014-08-18 00:00:00,2014-08-25 00:00:00,rolling_global_norm,229152,0.9065642019271052,692.9968177517893,0.0353468440161988,0.0221961152882205,1.675958847596638
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-09,8,2,42,2014-08-18 00:00:00,2014-08-25 00:00:00,rolling_group_norm,229152,0.906891495601173,684.2508050062205,0.0345220639575478,0.0085369674185463,1.6748277662967184
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-09,8,2,42,2014-08-18 00:00:00,2014-08-25 00:00:00,rolling_user_norm,229152,0.9072929758413628,651.3858726506533,0.0202956989247311,0.013966049382716,1.6525220528766802
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-09,8,3,49,2014-08-25 00:00:00,2014-09-01 00:00:00,rolling_global_norm,229152,0.905975073313783,706.7261611507224,0.0344993715961457,0.0153978696741854,1.6806493437706205
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-09,8,3,49,2014-08-25 00:00:00,2014-09-01 00:00:00,rolling_group_norm,229152,0.9056172322301356,697.9949264170881,0.0345988688730624,0.0072971781305114,1.6803656401885532
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-09,8,3,49,2014-08-25 00:00:00,2014-09-01 00:00:00,rolling_user_norm,229152,0.9065205627705628,660.242012474495,0.020359412093283,0.0098324514991181,1.6601664106336094
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-10,9,1,35,2014-09-10 00:00:00,2014-09-17 00:00:00,rolling_global_norm,229152,0.901798806032677,686.2823410954617,0.03602761485826,0.0216380070546737,1.677962073164149
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-10,9,1,35,2014-09-10 00:00:00,2014-09-17 00:00:00,rolling_group_norm,229152,0.9011704021784668,677.6713058495906,0.0351827607875995,0.0051587301587301,1.677374791289006
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-10,9,1,35,2014-09-10 00:00:00,2014-09-17 00:00:00,rolling_user_norm,229152,0.9014540566959922,668.5918023866747,0.0223240469208211,0.0028593172428789,1.6583974259846863
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-10,9,2,42,2014-09-17 00:00:00,2014-09-24 00:00:00,rolling_global_norm,229152,0.9060099846390168,661.1470477857563,0.0361297304845691,0.0238095238095238,1.627071804831942
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-10,9,2,42,2014-09-17 00:00:00,2014-09-24 00:00:00,rolling_group_norm,229152,0.904857910906298,652.5512009214619,0.0347664432341851,0.0093671679197995,1.6256980947018498
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-10,9,2,42,2014-09-17 00:00:00,2014-09-24 00:00:00,rolling_user_norm,229152,0.9035967392822232,637.0434457299001,0.0250061094819159,0.0138117283950617,1.6103139485633884
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-10,9,3,49,2014-09-24 00:00:00,2014-10-01 00:00:00,rolling_global_norm,229152,0.9071751501186984,646.6749655436284,0.0369405460131266,0.025031328320802,1.6121906317090406
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-10,9,3,49,2014-09-24 00:00:00,2014-10-01 00:00:00,rolling_group_norm,229152,0.9052506633151794,637.3411717662717,0.0358225108225108,0.0086466165413533,1.610628853982525
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-10,9,3,49,2014-09-24 00:00:00,2014-10-01 00:00:00,rolling_user_norm,229152,0.9043036936182096,614.6252030212598,0.024913594470046,0.006594611528822,1.5924713507081298
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-11,10,1,35,2014-10-11 00:00:00,2014-10-18 00:00:00,rolling_global_norm,229152,0.9045175254852674,542.4881816317076,0.0351365032816645,0.0145676691729322,1.585791352179216
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-11,10,1,35,2014-10-11 00:00:00,2014-10-18 00:00:00,rolling_group_norm,229152,0.9023966624773077,534.2418562313261,0.0345080994274542,0.0072420634920634,1.5851834383257288
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-11,10,1,35,2014-10-11 00:00:00,2014-10-18 00:00:00,rolling_user_norm,229152,0.902143555369362,531.9760802917679,0.0235599078341013,0.0126984126984126,1.5666770542675217
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-11,10,2,42,2014-10-18 00:00:00,2014-10-25 00:00:00,rolling_global_norm,229152,0.8929531490015361,552.8754615196924,0.0389924591537494,0.0138117283950617,1.6729302851818042
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-11,10,2,42,2014-10-18 00:00:00,2014-10-25 00:00:00,rolling_group_norm,229152,0.8898853162966066,544.5866804900858,0.0401279500069822,0.0173402255639097,1.673584873800661
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-11,10,2,42,2014-10-18 00:00:00,2014-10-25 00:00:00,rolling_user_norm,229152,0.8914956011730205,538.5436892892566,0.0238496718335428,0.0155231829573935,1.6492588480298005
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-11,10,3,49,2014-10-25 00:00:00,2014-11-01 00:00:00,rolling_global_norm,229152,0.8884015849741657,543.7752227268128,0.034830156402737,0.024889770723104,1.882530622866412
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-11,10,3,49,2014-10-25 00:00:00,2014-11-01 00:00:00,rolling_group_norm,229152,0.8868436670856026,536.8210583052056,0.0349235441977377,0.0137844611528822,1.882568283074926
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-11,10,3,49,2014-10-25 00:00:00,2014-11-01 00:00:00,rolling_user_norm,229152,0.8856828655215752,545.9565473873082,0.0242528976399944,0.0156569362904979,1.8660417096115995
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-12,11,1,35,2014-11-10 00:00:00,2014-11-17 00:00:00,rolling_global_norm,229152,0.9137472070939812,463.4786697622343,0.0332329632732858,0.0230106516290726,1.5699585329730297
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-12,11,1,35,2014-11-10 00:00:00,2014-11-17 00:00:00,rolling_group_norm,229152,0.913830121491412,459.02811369642734,0.0330819717916492,0.0157894736842104,1.569757690224537
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-12,11,1,35,2014-11-10 00:00:00,2014-11-17 00:00:00,rolling_user_norm,229152,0.9113514173998044,478.7469694540387,0.024924940650747,0.0155643738977072,1.5576996920210608
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-12,11,2,42,2014-11-17 00:00:00,2014-11-24 00:00:00,rolling_global_norm,229152,0.9125384024577572,470.43016054522974,0.0360354699064376,0.0237625313283207,1.5686253122220184
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-12,11,2,42,2014-11-17 00:00:00,2014-11-24 00:00:00,rolling_group_norm,229152,0.9110241237257366,464.4299543613587,0.0338718405250663,0.012781954887218,1.5676802452012548
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-12,11,2,42,2014-11-17 00:00:00,2014-11-24 00:00:00,rolling_user_norm,229152,0.910648826979472,479.5909803244781,0.0238418167853651,0.0121472663139329,1.5496489846707469
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-12,11,3,49,2014-11-24 00:00:00,2014-12-01 00:00:00,rolling_global_norm,229152,0.9105659125820416,461.1974938711877,0.0353599357631615,0.0238878446115288,1.5671474766923577
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-12,11,3,49,2014-11-24 00:00:00,2014-12-01 00:00:00,rolling_group_norm,229152,0.90768136433459,454.16967751622064,0.0332608923334729,0.0110588972431077,1.5658269006990089
UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-12,11,3,49,2014-11-24 00:00:00,2014-12-01 00:00:00,rolling_user_norm,229152,0.905883431085044,467.1666955060085,0.0225256598240469,0.0098875661375661,1.5498201977503108
UCI Electricity,lightgbm_quantile__c80__h6,0.8,6.0,2014-01,0,1,35,2013-12-11 00:00:00,2013-12-18 00:00:00,rolling_global_norm,229152,0.8323645440580925,400.78590018088704,0.0759949727691663,0.0583002645502644,1.742085523778601
UCI Electricity,lightgbm_quantile__c80__h6,0.8,6.0,2014-01,0,1,35,2013-12-11 00:00:00,2013-12-18 00:00:00,rolling_group_norm,229152,0.8331195014662757,404.2654195366858,0.0759469696969696,0.0369414546640574,1.7425531047470633
UCI Electricity,lightgbm_quantile__c80__h6,0.8,6.0,2014-01,0,1,35,2013-12-11 00:00:00,2013-12-18 00:00:00,rolling_user_norm,229152,0.831496124842899,379.0401147634188,0.0597847716799329,0.0354261796042617,1.7195581239852815
UCI Electricity,lightgbm_quantile__c80__h6,0.8,6.0,2014-01,0,2,42,2013-12-18 00:00:00,2013-12-25 00:00:00,rolling_global_norm,229152,0.7882628124563609,404.5337682310904,0.0739736070381231,0.0554894179894179,2.082871764209893
UCI Electricity,lightgbm_quantile__c80__h6,0.8,6.0,2014-01,0,2,42,2013-12-18 00:00:00,2013-12-25 00:00:00,rolling_group_norm,229152,0.788686112274822,408.5961588123319,0.0724558371735791,0.0190035273368606,2.081985951594022
UCI Electricity,lightgbm_quantile__c80__h6,0.8,6.0,2014-01,0,2,42,2013-12-18 00:00:00,2013-12-25 00:00:00,rolling_user_norm,229152,0.7867703533026114,382.2640146933031,0.0605641670157799,0.0182644110275689,2.059456882336005
UCI Electricity,lightgbm_quantile__c80__h6,0.8,6.0,2014-01,0,3,49,2013-12-25 00:00:00,2014-01-01 00:00:00,rolling_global_norm,229152,0.7403732020667505,400.6407771767469,0.1029255690546013,0.0988878446115288,2.438976433015726
UCI Electricity,lightgbm_quantile__c80__h6,0.8,6.0,2014-01,0,3,49,2013-12-25 00:00:00,2014-01-01 00:00:00,rolling_group_norm,229152,0.740696131825164,404.9715807066187,0.1006196760229018,0.0890037593984962,2.4360608526186485
UCI Electricity,lightgbm_quantile__c80__h6,0.8,6.0,2014-01,0,3,49,2013-12-25 00:00:00,2014-01-01 00:00:00,rolling_user_norm,229152,0.7380603267700042,375.6125844605778,0.0951351068286552,0.0960056390977444,2.4089996355262
UCI Electricity,lightgbm_quantile__c80__h6,0.8,6.0,2014-02,1,1,35,2014-01-11 00:00:00,2014-01-18 00:00:00,rolling_global_norm,229152,0.8233530582320905,407.7549252469178,0.0935370409160731,0.063150352733686,1.825993126131227
UCI Electricity,lightgbm_quantile__c80__h6,0.8,6.0,2014-02,1,1,35,2014-01-11 00:00:00,2014-01-18 00:00:00,rolling_group_norm,229152,0.8248018782292976,419.5830877804357,0.091355083088954,0.0281827571211132,1.8249556126202284
UCI Electricity,lightgbm_quantile__c80__h6,0.8,6.0,2014-02,1,1,35,2014-01-11 00:00:00,2014-01-18 00:00:00,rolling_user_norm,229152,0.8262856095517386,375.9009780314534,0.0570843806730903,0.0296029028049575,1.771944911524585
UCI Electricity,lightgbm_quantile__c80__h6,0.8,6.0,2014-02,1,2,42,2014-01-18 00:00:00,2014-01-25 00:00:00,rolling_global_norm,229152,0.7921074221477448,406.8272508176238,0.100927768468091,0.0579144620811287,1.8937001631358923
UCI Electricity,lightgbm_quantile__c80__h6,0.8,6.0,2014-02,1,2,42,2014-01-18 00:00:00,2014-01-25 00:00:00,rolling_group_norm,229152,0.7945381231671554,419.1115655922596,0.0970185728250244,0.0185620300751879,1.8908123688520624
UCI Electricity,lightgbm_quantile__c80__h6,0.8,6.0,2014-02,1,2,42,2014-01-18 00:00:00,2014-01-25 00:00:00,rolling_user_norm,229152,0.7944901200949588,374.5581477366645,0.0627557254573383,0.0237155388471178,1.8353214310356716
UCI Electricity,lightgbm_quantile__c80__h6,0.8,6.0,2014-02,1,3,49,2014-01-25 00:00:00,2014-02-01 00:00:00,rolling_global_norm,229152,0.8054086370618628,404.3337738331715,0.0942544686496299,0.0622134038800704,1.8895329959140472
UCI Electricity,lightgbm_quantile__c80__h6,0.8,6.0,2014-02,1,3,49,2014-01-25 00:00:00,2014-02-01 00:00:00,rolling_group_norm,229152,0.8075382279011312,417.32526412633615,0.091904936461388,0.0179012345679011,1.8880684824623364
UCI Electricity,lightgbm_quantile__c80__h6,0.8,6.0,2014-02,1,3,49,2014-01-25 00:00:00,2014-02-01 00:00:00,rolling_user_norm,229152,0.8065039798910767,371.29371995985866,0.0544808685937718,0.0204365079365078,1.8253584279392687
UCI Electricity,lightgbm_quantile__c80__h6,0.8,6.0,2014-03,2,1,35,2014-02-08 00:00:00,2014-02-15 00:00:00,rolling_global_norm,229152,0.7829431992738445,394.12119604786255,0.0938582251082251,0.0290895061728394,1.95445775024538
